Invoice_No,Stock_Code,Description,Category,Quantity,Invoice_Date,Unit_Price,Customer_ID,Country,Total_Spend
INV-101648,SKU-109,Laptop Stand Aluminum,Accessories,2,2024-06-26 00:00:00,39.99,CUST-1264,United States,79.98
INV-101649,SKU-105,Smart Fitness Tracker Band,Wearables,2,2023-08-25 00:00:00,59.99,CUST-1446,United Kingdom,119.98
INV-101650,SKU-103,Mechanical Gaming Keyboard,Peripherals,2,2023-03-07 00:00:00,89.5,CUST-1196,United States,179.0
INV-101651,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2023-03-11 00:00:00,89.5,CUST-1104,United States,89.5
INV-101652,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2024-03-22 00:00:00,89.5,CUST-1395,India,89.5
INV-101653,SKU-106,USB-C Multiport Adapter,Accessories,1,2024-02-20 00:00:00,34.5,CUST-1446,United Kingdom,34.5
INV-101654,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2024-06-15 00:00:00,24.99,CUST-1053,United Kingdom,24.99
INV-101655,SKU-108,Portable Espresso Maker,Kitchen,10,2024-03-16 00:00:00,79.99,CUST-1139,France,799.9
INV-101656,SKU-105,Smart Fitness Tracker Band,Wearables,3,2024-04-08 00:00:00,59.99,CUST-1073,United States,179.97
INV-101657,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2024-01-31 00:00:00,149.99,CUST-1200,United States,149.99
INV-101658,SKU-109,Laptop Stand Aluminum,Accessories,1,2024-01-30 00:00:00,39.99,,Canada,39.99
INV-101659,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2023-11-22 00:00:00,149.99,CUST-1412,United States,149.99
INV-101660,SKU-106,USB-C Multiport Adapter,Accessories,1,2023-04-01 00:00:00,34.5,CUST-1367,Canada,34.5
INV-101661,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2023-03-11 00:00:00,149.99,CUST-1358,United States,149.99
INV-101662,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2023-06-15 00:00:00,89.5,CUST-1203,United States,89.5
INV-101663,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,3,2023-08-02 00:00:00,49.99,CUST-1452,United Kingdom,149.97
INV-101664,SKU-105,Smart Fitness Tracker Band,Wearables,2,2023-12-01 00:00:00,59.99,CUST-1261,United States,119.98
INV-101665,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2024-01-04 00:00:00,49.99,CUST-1498,Canada,49.99
INV-101666,SKU-107,Organic Cotton Throw Blanket,Home,1,2023-02-18 00:00:00,45.0,CUST-1364,Germany,45.0
INV-101667,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2023-02-21 00:00:00,49.99,CUST-1069,France,49.99
INV-101668,SKU-108,Portable Espresso Maker,Kitchen,3,2023-10-16 00:00:00,79.99,CUST-1389,Canada,239.97
INV-101669,SKU-109,Laptop Stand Aluminum,Accessories,3,2023-08-27 00:00:00,39.99,CUST-1191,United States,119.97
INV-101670,SKU-106,USB-C Multiport Adapter,Accessories,4,2023-05-13 00:00:00,34.5,CUST-1390,Canada,138.0
INV-101671,SKU-109,Laptop Stand Aluminum,Accessories,1,2023-06-15 00:00:00,39.99,CUST-1043,Germany,39.99
INV-101672,SKU-108,Portable Espresso Maker,Kitchen,2,2024-01-09 00:00:00,79.99,CUST-1104,Germany,159.98
INV-101673,SKU-109,Laptop Stand Aluminum,Accessories,1,2024-01-08 00:00:00,39.99,CUST-1464,Canada,39.99
INV-101674,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2024-04-22 00:00:00,49.99,CUST-1137,United Kingdom,49.99
INV-101675,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2024-04-23 00:00:00,24.99,CUST-1447,United Kingdom,24.99
INV-101676,SKU-109,Laptop Stand Aluminum,Accessories,1,2023-10-27 00:00:00,39.99,CUST-1154,Germany,39.99
INV-101677,SKU-107,Organic Cotton Throw Blanket,Home,2,2023-03-23 00:00:00,45.0,CUST-1366,United States,90.0
INV-101678,SKU-105,Smart Fitness Tracker Band,Wearables,1,2023-03-28 00:00:00,59.99,CUST-1390,United States,59.99
INV-101679,SKU-105,Smart Fitness Tracker Band,Wearables,1,2023-08-13 00:00:00,59.99,CUST-1273,United Kingdom,59.99
INV-101680,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2023-01-16 00:00:00,149.99,CUST-1178,United States,149.99
INV-101681,SKU-102,Ergonomic Office Chair,Furniture,1,2023-12-24 00:00:00,229.0,CUST-1126,United States,229.0
INV-101682,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2023-06-12 00:00:00,49.99,CUST-1016,United States,49.99
INV-101683,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2024-05-28 00:00:00,89.5,CUST-1178,United Kingdom,89.5
INV-101684,SKU-108,Portable Espresso Maker,Kitchen,1,2023-12-16 00:00:00,79.99,CUST-1373,United States,79.99
INV-101685,SKU-106,USB-C Multiport Adapter,Accessories,1,2024-04-08 00:00:00,34.5,CUST-1478,Canada,34.5
INV-101686,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,10,2024-01-10 00:00:00,49.99,CUST-1469,United States,499.9
INV-101687,SKU-105,Smart Fitness Tracker Band,Wearables,1,2023-04-02 00:00:00,59.99,CUST-1421,United Kingdom,59.99
INV-101688,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2023-06-30 00:00:00,149.99,CUST-1441,United States,149.99
INV-101689,SKU-109,Laptop Stand Aluminum,Accessories,1,2023-10-28 00:00:00,39.99,CUST-1383,Germany,39.99
INV-101690,SKU-103,Mechanical Gaming Keyboard,Peripherals,3,2023-07-08 00:00:00,89.5,CUST-1152,United States,268.5
INV-101691,SKU-103,Mechanical Gaming Keyboard,Peripherals,2,2023-11-10 00:00:00,89.5,CUST-1475,France,179.0
INV-101692,SKU-102,Ergonomic Office Chair,Furniture,1,2024-05-07 00:00:00,229.0,CUST-1385,France,229.0
INV-101693,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2023-05-08 00:00:00,24.99,CUST-1306,Canada,24.99
INV-101694,SKU-102,Ergonomic Office Chair,Furniture,2,2024-06-02 00:00:00,229.0,CUST-1062,France,458.0
INV-101695,SKU-109,Laptop Stand Aluminum,Accessories,2,2024-03-01 00:00:00,39.99,CUST-1249,United States,79.98
INV-101696,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,2,2023-07-06 00:00:00,49.99,CUST-1256,United Kingdom,99.98
INV-101697,SKU-107,Organic Cotton Throw Blanket,Home,3,2024-03-28 00:00:00,45.0,CUST-1467,Germany,135.0
INV-101698,SKU-108,Portable Espresso Maker,Kitchen,3,2024-04-15 00:00:00,79.99,CUST-1305,Germany,239.97
INV-101699,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2023-08-12 00:00:00,89.5,CUST-1226,Australia,89.5
INV-101700,SKU-106,USB-C Multiport Adapter,Accessories,1,2023-06-03 00:00:00,34.5,CUST-1498,Germany,34.5
INV-101701,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,2,2023-12-17 00:00:00,49.99,CUST-1062,India,99.98
INV-101702,SKU-106,USB-C Multiport Adapter,Accessories,3,2023-05-27 00:00:00,34.5,CUST-1245,United States,103.5
INV-101703,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2023-12-15 00:00:00,149.99,CUST-1030,Canada,149.99
INV-101704,SKU-106,USB-C Multiport Adapter,Accessories,10,2023-07-01 00:00:00,34.5,CUST-1411,Germany,345.0
INV-101705,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2023-06-28 00:00:00,89.5,CUST-1475,Germany,89.5
INV-101706,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2023-02-08 00:00:00,89.5,CUST-1154,United States,89.5
INV-101707,SKU-103,Mechanical Gaming Keyboard,Peripherals,3,2023-01-03 00:00:00,89.5,CUST-1464,Canada,268.5
INV-101708,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2023-03-05 00:00:00,49.99,CUST-1165,Australia,49.99
INV-101709,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2023-01-29 00:00:00,49.99,CUST-1475,United States,49.99
INV-101710,SKU-108,Portable Espresso Maker,Kitchen,1,2024-01-07 00:00:00,79.99,CUST-1412,United Kingdom,79.99
INV-101711,SKU-105,Smart Fitness Tracker Band,Wearables,1,2024-06-06 00:00:00,59.99,CUST-1443,United States,59.99
INV-101712,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2023-04-07 00:00:00,24.99,CUST-1011,India,24.99
INV-101713,SKU-109,Laptop Stand Aluminum,Accessories,1,2024-03-17 00:00:00,39.99,CUST-1491,United Kingdom,39.99
INV-101714,SKU-109,Laptop Stand Aluminum,Accessories,1,2023-07-22 00:00:00,39.99,CUST-1403,United States,39.99
INV-101715,SKU-101,Wireless Noise-Canceling Headphones,Audio,10,2024-02-15 00:00:00,149.99,CUST-1178,United States,1499.9
INV-101716,SKU-102,Ergonomic Office Chair,Furniture,10,2023-01-21 00:00:00,229.0,CUST-1446,Germany,2290.0
INV-101717,SKU-108,Portable Espresso Maker,Kitchen,1,2023-04-12 00:00:00,79.99,CUST-1156,United States,79.99
INV-101718,SKU-105,Smart Fitness Tracker Band,Wearables,2,2023-02-15 00:00:00,59.99,CUST-1469,United Kingdom,119.98
INV-101719,SKU-107,Organic Cotton Throw Blanket,Home,1,2023-03-07 00:00:00,45.0,CUST-1064,France,45.0
INV-101720,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2023-06-13 00:00:00,149.99,CUST-1391,Australia,149.99
INV-101721,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2023-04-21 00:00:00,49.99,CUST-1298,United States,49.99
INV-101722,SKU-105,Smart Fitness Tracker Band,Wearables,8,2023-12-04 00:00:00,59.99,CUST-1052,India,479.92
INV-101723,SKU-103,Mechanical Gaming Keyboard,Peripherals,5,2023-05-03 00:00:00,89.5,CUST-1140,Germany,447.5
INV-101724,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2024-03-22 00:00:00,49.99,CUST-1007,United States,49.99
INV-101725,SKU-102,Ergonomic Office Chair,Furniture,1,2023-10-18 00:00:00,229.0,CUST-1261,United States,229.0
INV-101726,SKU-102,Ergonomic Office Chair,Furniture,1,2024-02-16 00:00:00,229.0,CUST-1178,United States,229.0
INV-101727,SKU-109,Laptop Stand Aluminum,Accessories,1,2023-10-08 00:00:00,39.99,CUST-1331,Canada,39.99
INV-101728,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2023-02-12 00:00:00,24.99,CUST-1173,United States,24.99
INV-101729,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2024-04-30 00:00:00,24.99,CUST-1176,United States,24.99
INV-101730,SKU-107,Organic Cotton Throw Blanket,Home,2,2023-02-20 00:00:00,45.0,CUST-1411,Canada,90.0
INV-101731,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2023-07-29 00:00:00,49.99,CUST-1033,United Kingdom,49.99
INV-101732,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,4,2023-05-06 00:00:00,49.99,CUST-1475,Canada,199.96
INV-101733,SKU-102,Ergonomic Office Chair,Furniture,2,2024-05-06 00:00:00,229.0,CUST-1464,Germany,458.0
INV-101734,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2024-05-23 00:00:00,89.5,CUST-1384,United States,89.5
INV-101735,SKU-103,Mechanical Gaming Keyboard,Peripherals,2,2023-09-15 00:00:00,89.5,CUST-1325,Australia,179.0
INV-101736,SKU-106,USB-C Multiport Adapter,Accessories,3,2023-07-07 00:00:00,34.5,CUST-1473,United States,103.5
INV-101737,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2023-08-18 00:00:00,89.5,CUST-1112,United Kingdom,89.5
INV-101738,SKU-105,Smart Fitness Tracker Band,Wearables,1,2023-07-08 00:00:00,59.99,CUST-1050,Germany,59.99
INV-101739,SKU-104,Stainless Steel Water Bottle,Lifestyle,5,2024-02-19 00:00:00,24.99,CUST-1139,United States,124.95
INV-101740,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2023-01-10 00:00:00,89.5,CUST-1441,India,89.5
INV-101741,SKU-108,Portable Espresso Maker,Kitchen,1,2023-04-24 00:00:00,79.99,CUST-1019,United Kingdom,79.99
INV-101742,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2023-03-17 00:00:00,49.99,CUST-1322,United States,49.99
INV-101743,SKU-103,Mechanical Gaming Keyboard,Peripherals,3,2024-05-16 00:00:00,89.5,CUST-1499,France,268.5
INV-101744,SKU-106,USB-C Multiport Adapter,Accessories,2,2023-03-26 00:00:00,34.5,CUST-1464,United Kingdom,69.0
INV-101745,SKU-107,Organic Cotton Throw Blanket,Home,4,2023-02-18 00:00:00,45.0,CUST-1278,Germany,180.0
INV-101746,SKU-107,Organic Cotton Throw Blanket,Home,1,2024-05-09 00:00:00,45.0,CUST-1035,United Kingdom,45.0
INV-101747,SKU-102,Ergonomic Office Chair,Furniture,1,2024-01-22 00:00:00,229.0,CUST-1446,Canada,229.0
INV-101748,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2024-01-24 00:00:00,89.5,CUST-1331,United States,89.5
INV-101749,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,2,2023-08-06 00:00:00,49.99,CUST-1067,United States,99.98
INV-101750,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2023-12-12 00:00:00,49.99,CUST-1052,United Kingdom,49.99
INV-101751,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2023-08-18 00:00:00,24.99,CUST-1475,United States,24.99
INV-101752,SKU-107,Organic Cotton Throw Blanket,Home,1,2023-09-12 00:00:00,45.0,CUST-1384,Germany,45.0
INV-101753,SKU-102,Ergonomic Office Chair,Furniture,1,2023-08-24 00:00:00,229.0,CUST-1446,United States,229.0
INV-101754,SKU-103,Mechanical Gaming Keyboard,Peripherals,4,2023-01-26 00:00:00,89.5,CUST-1471,United States,358.0
INV-101755,SKU-107,Organic Cotton Throw Blanket,Home,2,2023-09-18 00:00:00,45.0,CUST-1313,United States,90.0
INV-101756,SKU-107,Organic Cotton Throw Blanket,Home,10,2023-09-28 00:00:00,45.0,CUST-1276,Germany,450.0
INV-101757,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2023-05-03 00:00:00,49.99,CUST-1247,Canada,49.99
INV-101758,SKU-103,Mechanical Gaming Keyboard,Peripherals,4,2023-09-14 00:00:00,89.5,CUST-1183,United States,358.0
INV-101759,SKU-101,Wireless Noise-Canceling Headphones,Audio,3,2024-02-25 00:00:00,149.99,CUST-1247,United Kingdom,449.97
INV-101760,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2023-09-16 00:00:00,89.5,CUST-1431,United States,89.5
INV-101761,SKU-105,Smart Fitness Tracker Band,Wearables,8,2023-02-16 00:00:00,59.99,CUST-1336,United Kingdom,479.92
INV-101762,SKU-107,Organic Cotton Throw Blanket,Home,1,2024-06-08 00:00:00,45.0,CUST-1473,United States,45.0
INV-101763,SKU-104,Stainless Steel Water Bottle,Lifestyle,4,2023-07-27 00:00:00,24.99,CUST-1248,United Kingdom,99.96
INV-101764,SKU-101,Wireless Noise-Canceling Headphones,Audio,4,2023-11-07 00:00:00,149.99,CUST-1343,Germany,599.96
INV-101765,SKU-106,USB-C Multiport Adapter,Accessories,2,2023-05-29 00:00:00,34.5,CUST-1364,Australia,69.0
INV-101766,SKU-102,Ergonomic Office Chair,Furniture,1,2024-03-13 00:00:00,229.0,CUST-1324,United States,229.0
INV-101767,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2023-06-04 00:00:00,89.5,CUST-1390,Canada,89.5
INV-101768,SKU-104,Stainless Steel Water Bottle,Lifestyle,1,2023-03-31 00:00:00,24.99,CUST-1139,United Kingdom,24.99
INV-101769,SKU-106,USB-C Multiport Adapter,Accessories,1,2023-12-24 00:00:00,34.5,CUST-1273,France,34.5
INV-101770,SKU-106,USB-C Multiport Adapter,Accessories,2,2023-06-23 00:00:00,34.5,CUST-1055,United States,69.0
INV-101771,SKU-107,Organic Cotton Throw Blanket,Home,2,2023-08-05 00:00:00,45.0,CUST-1227,United States,90.0
INV-101772,SKU-105,Smart Fitness Tracker Band,Wearables,4,2024-03-31 00:00:00,59.99,CUST-1261,Australia,239.96
INV-101773,SKU-107,Organic Cotton Throw Blanket,Home,1,2023-07-18 00:00:00,45.0,CUST-1367,United States,45.0
INV-101774,SKU-102,Ergonomic Office Chair,Furniture,3,2024-04-30 00:00:00,229.0,CUST-1488,United States,687.0
INV-101775,SKU-101,Wireless Noise-Canceling Headphones,Audio,5,2024-06-16 00:00:00,149.99,CUST-1336,United States,749.95
INV-101776,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,2,2023-07-19 00:00:00,49.99,CUST-1411,Canada,99.98
INV-101777,SKU-108,Portable Espresso Maker,Kitchen,1,2024-01-06 00:00:00,79.99,CUST-1271,United States,79.99
INV-101778,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2024-03-23 00:00:00,149.99,CUST-1364,Australia,149.99
INV-101779,SKU-102,Ergonomic Office Chair,Furniture,1,2023-09-05 00:00:00,229.0,CUST-1043,United Kingdom,229.0
INV-101780,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,2,2023-09-21 00:00:00,49.99,CUST-1147,United States,99.98
INV-101781,SKU-106,USB-C Multiport Adapter,Accessories,2,2023-02-27 00:00:00,34.5,CUST-1216,United States,69.0
INV-101782,SKU-101,Wireless Noise-Canceling Headphones,Audio,10,2023-10-29 00:00:00,149.99,CUST-1261,United States,1499.9
INV-101783,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2023-01-31 00:00:00,49.99,CUST-1033,United Kingdom,49.99
INV-101784,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2024-05-12 00:00:00,89.5,CUST-1073,Germany,89.5
INV-101785,SKU-107,Organic Cotton Throw Blanket,Home,2,2023-09-06 00:00:00,45.0,CUST-1154,United Kingdom,90.0
INV-101786,SKU-108,Portable Espresso Maker,Kitchen,3,2023-09-28 00:00:00,79.99,CUST-1498,United States,239.97
INV-101787,SKU-104,Stainless Steel Water Bottle,Lifestyle,5,2024-01-29 00:00:00,24.99,CUST-1192,Germany,124.95
INV-101788,SKU-103,Mechanical Gaming Keyboard,Peripherals,3,2024-05-16 00:00:00,89.5,CUST-1261,Canada,268.5
INV-101789,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2023-03-25 00:00:00,149.99,CUST-1116,Germany,149.99
INV-101790,SKU-109,Laptop Stand Aluminum,Accessories,2,2023-12-31 00:00:00,39.99,CUST-1349,Canada,79.98
INV-101791,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,3,2023-12-08 00:00:00,49.99,CUST-1154,United States,149.97
INV-101792,SKU-106,USB-C Multiport Adapter,Accessories,1,2024-02-11 00:00:00,34.5,,Australia,34.5
INV-101793,SKU-106,USB-C Multiport Adapter,Accessories,1,2024-02-29 00:00:00,34.5,CUST-1275,United States,34.5
INV-101794,SKU-109,Laptop Stand Aluminum,Accessories,1,2023-04-03 00:00:00,39.99,CUST-1001,United States,39.99
INV-101795,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2024-02-16 00:00:00,149.99,CUST-1001,Canada,149.99
INV-101796,SKU-106,USB-C Multiport Adapter,Accessories,2,2024-03-07 00:00:00,34.5,CUST-1134,France,69.0
INV-101797,SKU-105,Smart Fitness Tracker Band,Wearables,1,2023-06-08 00:00:00,59.99,CUST-1023,Germany,59.99
INV-101798,SKU-106,USB-C Multiport Adapter,Accessories,1,2023-01-14 00:00:00,34.5,CUST-1059,United States,34.5
INV-101799,SKU-108,Portable Espresso Maker,Kitchen,1,2024-01-08 00:00:00,79.99,CUST-1197,United States,79.99
INV-101800,SKU-105,Smart Fitness Tracker Band,Wearables,1,2023-08-13 00:00:00,59.99,CUST-1441,United Kingdom,59.99
INV-101801,SKU-102,Ergonomic Office Chair,Furniture,1,2024-05-19 00:00:00,229.0,CUST-1313,Australia,229.0
INV-101802,SKU-102,Ergonomic Office Chair,Furniture,2,2023-03-14 00:00:00,229.0,CUST-1273,United States,458.0
INV-101803,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2023-09-06 00:00:00,49.99,CUST-1166,Canada,49.99
INV-101804,SKU-105,Smart Fitness Tracker Band,Wearables,1,2024-05-25 00:00:00,59.99,CUST-1478,United States,59.99
INV-101805,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2023-08-04 00:00:00,89.5,CUST-1236,Canada,89.5
INV-101806,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,1,2024-06-24 00:00:00,49.99,CUST-1050,France,49.99
INV-101807,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2023-08-08 00:00:00,89.5,CUST-1352,United States,89.5
INV-101808,SKU-108,Portable Espresso Maker,Kitchen,1,2023-08-09 00:00:00,79.99,CUST-1067,United States,79.99
INV-101809,SKU-107,Organic Cotton Throw Blanket,Home,4,2024-01-24 00:00:00,45.0,CUST-1199,Canada,180.0
INV-101810,SKU-101,Wireless Noise-Canceling Headphones,Audio,2,2023-02-11 00:00:00,149.99,CUST-1272,United Kingdom,299.98
INV-101811,SKU-105,Smart Fitness Tracker Band,Wearables,1,2023-10-10 00:00:00,59.99,CUST-1469,Germany,59.99
INV-101812,SKU-109,Laptop Stand Aluminum,Accessories,1,2023-02-27 00:00:00,39.99,CUST-1264,United Kingdom,39.99
INV-101813,SKU-104,Stainless Steel Water Bottle,Lifestyle,8,2024-06-20 00:00:00,24.99,CUST-1390,United States,199.92
INV-101814,SKU-101,Wireless Noise-Canceling Headphones,Audio,2,2023-03-14 00:00:00,149.99,CUST-1499,Canada,299.98
INV-101815,SKU-108,Portable Espresso Maker,Kitchen,1,2023-05-09 00:00:00,79.99,CUST-1069,United States,79.99
INV-101816,SKU-105,Smart Fitness Tracker Band,Wearables,2,2024-03-01 00:00:00,59.99,,France,119.98
INV-101817,SKU-102,Ergonomic Office Chair,Furniture,2,2023-05-05 00:00:00,229.0,CUST-1233,United States,458.0
INV-101818,SKU-101,Wireless Noise-Canceling Headphones,Audio,2,2023-03-08 00:00:00,149.99,CUST-1245,Germany,299.98
INV-101819,SKU-103,Mechanical Gaming Keyboard,Peripherals,1,2023-01-06 00:00:00,89.5,CUST-1241,United States,89.5
INV-101820,SKU-109,Laptop Stand Aluminum,Accessories,1,2023-11-10 00:00:00,39.99,CUST-1475,United States,39.99
INV-101821,SKU-101,Wireless Noise-Canceling Headphones,Audio,1,2023-11-22 00:00:00,149.99,CUST-1396,United States,149.99
INV-101822,SKU-104,Stainless Steel Water Bottle,Lifestyle,4,2024-05-20 00:00:00,24.99,CUST-1345,Germany,99.96
INV-101823,SKU-108,Portable Espresso Maker,Kitchen,2,2023-03-23 00:00:00,79.99,CUST-1182,United Kingdom,159.98
INV-101824,SKU-108,Portable Espresso Maker,Kitchen,1,2023-01-02 00:00:00,79.99,CUST-1446,Australia,79.99
INV-101825,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,4,2023-07-23 00:00:00,49.99,CUST-1488,United States,199.96
INV-101826,SKU-108,Portable Espresso Maker,Kitchen,4,2024-02-08 00:00:00,79.99,CUST-1446,Germany,319.96
INV-101827,SKU-110,LED Desk Lamp with Wireless Charging,Lighting,10,2023-04-13 00:00:00,49.99,CUST-1001,Canada,499.9
INV-101828,SKU-108,Portable Espresso Maker,Kitchen,3,2024-06-19 00:00:00,79.99,CUST-1364,United States,239.97
INV-101829,SKU-104,Stainless Steel Water Bottle,Lifestyle,10,2024-01-03 00:00:00,24.99,CUST-1034,United States,249.9
INV-101830,SKU-108,Portable Espresso Maker,Kitchen,1,2023-07-31 00:00:00,79.99,CUST-1150,United Kingdom,79.99
INV-101831,SKU-109,Laptop Stand Aluminum,Accessories,3,2023-07-28 00:00:00,39.99,CUST-1034,United States,119.97
INV-101832,SKU-107,Organic Cotton Throw Blanket,Home,3,2023-04-27 00:00:00,45.0,CUST-1337,United States,135.0
